,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,AMT,TURN,TOTAL_SHARES,FREE_FLOAT_SHARES,MKT_CAP_ARD,MKT_FREESHARES,PE_TTM,VAL_PB_WGT,DIVIDENDYIELD2
2009-07-14,3375.873,3454.753,3375.873,3454.753,13.323809307580396,10752042500.0,143258163937.0,1.6359,1997068827552.0,583077166907.0,21025736414440.0,5467334001309.21,28.74469947814941,3.5231,1.3727
2009-07-15,3467.132,3497.508,3467.132,3493.305,13.243118779198568,13348300200.0,176773125049.0,2.0291,1997068827552.0,583711948952.0,21292427607177.0,5521412602152.352,29.11009979248047,3.5675,1.35
2009-07-16,3516.778,3543.019,3489.562,3501.24,13.840361211488103,12931332900.0,178974318282.0,1.9657,1997400502510.0,583711948952.0,21306096377417.0,5528596917463.999,29.12879943847656,3.5652,1.3566
2009-07-17,3499.51,3527.465,3482.871,3519.809,13.715690215150667,10654970400.0,146140273258.0,1.6197,1997400502510.0,583711912129.0,21318877380148.0,5555325390731.142,29.140499114990234,3.5672,1.3533
2009-07-20,3532.519,3594.872,3515.534,3591.123,13.899873171574,13646853900.0,189689538401.0,2.0741,1997400502510.0,583819735734.0,21837369689711.0,5668513295504.594,29.860599517822266,3.6539,1.3154
2009-07-21,3603.402,3610.326,3533.162,3539.832,14.160296973771883,13060096100.0,184934839282.0,1.9849,1997740452510.0,583370035838.0,21509989763506.0,5589992386268.581,29.420000076293945,3.5976,1.3426
2009-07-22,3532.632,3607.371,3532.384,3606.924,14.65462005716386,11523854600.0,168877710757.0,1.7515,1998031515896.0,583319827519.0,22036900981848.0,5693516085627.12,30.14299964904785,3.6858,1.3037
2009-07-23,3613.598,3653.837,3596.364,3651.969,13.832114390857065,11638160900.0,160980372868.0,1.7669,1998116522709.0,584593867711.0,22266977215539.0,5789626292399.328,30.45829963684082,3.7258,1.2824
2009-07-24,3672.206,3687.493,3591.88,3667.556,14.23707182296094,12797935200.0,182205122628.0,1.9426,1998246780632.0,584724112773.0,22568121615121.004,5811968191187.0205,30.87019920349121,3.7763,1.2678
2009-07-27,3680.15,3744.242,3669.508,3743.626,14.46775719648516,13880804000.0,200824101964.0,2.1061,1998246780632.0,584549165360.0,22986696265241.0,5937528527539.456,31.471900939941406,3.8469,1.246
2009-07-28,3745.549,3756.782,3705.045,3755.818,14.389995581326689,14626788500.0,210479421884.0,2.2192,1998246785619.0,584536300196.0,22987523660405.0,5953877978667.479,31.48419952392578,3.846,1.2454
2009-07-29,3741.784,3765.59,3453.641,3558.508,13.533570968424415,16740612600.0,226560268677.0,2.534,1998246785619.0,585674406340.0,21922061309727.0,5659173245094.439,30.02949905395508,3.6675,1.2858
2009-07-30,3587.047,3656.922,3511.291,3634.818,13.74344853756991,13496887900.0,185493784271.0,2.043,1998246785619.0,585268311504.0,22380220874127.0,5789235907412.128,30.670299530029297,3.7436,1.2631
2009-07-31,3670.191,3735.804,3635.548,3734.622,13.946772113083568,13223983400.0,184431882907.0,1.997,1998246785619.0,586829931995.0,22968831872068.0,5991114885568.141,31.466699600219727,3.8413,1.23
2009-08-03,3754.218,3789.935,3716.573,3787.033,14.54675737686558,13641589900.0,198440898510.0,2.031,1998246771219.0,594437960869.0,23269127765455.0,6183930114292.031,31.9064998626709,3.8913,1.211
2009-08-04,3803.061,3803.061,3712.431,3786.615,14.544832363802485,14103573900.0,205134118106.0,2.0998,1998246771219.0,594205928278.0,23269697232226.0,6186216264554.654,31.92219924926757,3.8896,1.2086
2009-08-05,3781.401,3789.127,3691.976,3740.936,14.538793240135654,13344445300.0,194012131121.0,1.9868,1998246771219.0,594034014073.0,22940360243021.0,6127056734412.62,31.47520065307617,3.8339,1.2224
2009-08-06,3707.907,3739.578,3602.575,3663.12,15.1061906939813,11810152500.0,178406415790.0,1.75,1998298711720.0,597229170493.0,22446689882872.0,6025111732534.301,30.79719924926757,3.7517,1.251
2009-08-07,3655.462,3686.543,3539.697,3555.095,14.780509216083308,10057575100.0,148656081457.0,1.4903,1998298711720.0,597002313037.0,21774910354358.0,5856311709468.611,29.850799560546875,3.6399,1.3024
2009-08-10,3589.716,3613.457,3485.364,3544.539,14.912679757807055,8487068100.0,126564928658.0,1.2556,1998298711720.0,594387989660.0,21650887512907.0,5861812626108.165,29.76689910888672,3.613,1.3116
2009-08-11,3558.645,3569.15,3509.717,3556.375,14.778769469625168,6449719700.0,95318920590.0,0.9542,1998298711720.0,594328590765.0,21750837436355.0,5883862198009.842,29.929000854492188,3.6292,1.3053
2009-08-12,3546.5,3546.5,3390.361,3397.4,14.250543998487238,9253538600.0,131867958961.0,1.3686,1999237818642.0,594377350184.0,20757810498658.0,5628641875150.872,28.44370079040528,3.456,1.367
2009-08-13,3398.889,3448.862,3338.848,3440.82,14.19172164619932,8708180000.0,123584066605.0,1.288,1999237818642.0,594377350184.0,21052744864829.0,5691371232116.731,28.847900390625,3.5052,1.3517
2009-08-14,3437.951,3454.945,3334.729,3344.462,14.342800570370349,8824862700.0,126573245767.0,1.3052,1999237844648.0,594377376190.0,20492185851242.0,5529150228737.858,28.07250022888184,3.4119,1.3897
2009-08-17,3283.436,3319.804,3137.477,3140.271,13.218225421003131,9172390200.0,121242721313.0,1.355,1999237844648.0,594541036819.0,19321553420093.0,5202773293723.147,26.454200744628903,3.2108,1.4745
2009-08-18,3110.708,3186.815,3083.203,3171.986,13.018789760965548,7734303500.0,100691271214.0,1.1321,1999237844648.0,596781350872.0,19572954493482.0,5258502818977.309,26.96339988708496,3.2522,1.4544
2009-08-19,3178.281,3183.007,2982.222,3014.568,12.83989990725947,8160402000.0,104778744883.0,1.1942,1999541400077.0,594805858440.0,18772093827495.0,5009737368817.763,25.852500915527344,3.1154,1.5195
2009-08-20,3021.251,3146.568,3021.251,3144.39,13.538403420124263,7951921600.0,107656322586.0,1.1637,1999541400077.0,592900625191.0,19611311315093.0,5215948434508.509,27.031200408935547,3.2481,1.4524
2009-08-21,3135.373,3221.166,3113.704,3203.624,13.151118132676448,8661680500.0,113910783483.0,1.2676,1999541400077.0,592287510678.0,19935789752360.0,5315408617081.523,27.559999465942383,3.2818,1.4325
2009-08-24,3222.397,3241.524,3178.856,3229.6,13.792104593937468,8041406800.0,110907923668.0,1.1747,2001606057108.0,592244287442.0,20126238984286.0,5376065825543.2295,27.058300018310547,3.2786,1.4158
2009-08-25,3210.851,3210.851,3019.119,3109.83,13.169890065777514,9753013900.0,128446120873.0,1.4247,2001606057108.0,591073113070.0,19528373422537.0,5190263533281.779,26.44370079040528,3.1807,1.4589
2009-08-26,3082.68,3203.786,3065.463,3172.386,13.383383899299146,8203640400.0,109792468845.0,1.1984,2001606057108.0,587522712398.0,19837108589867.0,5298097859532.381,26.762500762939453,3.2224,1.4343
2009-08-27,3149.566,3212.27,3116.894,3156.301,12.930339908913302,8012520100.0,103604608420.0,1.1704,2001628014484.0,587057769366.0,19661930360523.0,5282980268914.584,26.63870048522949,3.1923,1.4468
2009-08-28,3152.037,3168.191,3030.731,3046.781,12.948100026511003,8401794600.0,108787276883.0,1.227,2001760524794.0,584877320174.0,19080988524426.0,5106255766180.301,26.281700134277344,3.0913,1.4922
2009-08-31,3003.543,3003.543,2825.767,2830.271,12.490732939787922,8451731100.0,105568316049.0,1.232,2001760524794.0,575927716150.0,17783384205039.0,4759885139130.182,24.565000534057617,2.8639,1.603
2009-09-01,2804.584,2901.277,2795.486,2843.7,12.43961629215871,7053530600.0,87743214169.0,1.0282,2001760524794.0,575927716150.0,17945229486737.0,4783163024356.068,24.78849983215332,2.8905,1.5967
2009-09-02,2824.641,2904.786,2813.618,2890.926,12.539274678434234,6084338600.0,76293192942.0,0.8869,2001760524794.0,575927716150.0,18221069443270.0,4857636544946.898,25.16950035095215,2.9349,1.5767
2009-09-03,2898.449,3059.987,2892.649,3051.964,12.754899592729286,9315744700.0,118821388280.0,1.3579,2001760524794.0,575927716150.0,19106406765819.0,5122605505348.441,26.39249992370605,3.0776,1.5015
2009-09-04,3055.347,3099.385,3038.99,3077.142,13.356561050294872,8698471500.0,116181665634.0,1.2673,2002323077105.0,576288815020.0,19186200438320.0,5168899002769.819,26.502700805664062,3.0893,1.4941
2009-09-07,3097.789,3153.227,3078.126,3104.208,13.747092084694495,8279074000.0,113813192654.0,1.2058,2002323077105.0,576512405124.0,19305347202720.0,5216866549363.31,26.667299270629883,3.1085,1.4844
2009-09-08,3084.199,3170.967,3047.3,3170.967,14.04971629107213,8396563400.0,117969333590.0,1.2229,2002572587105.0,576512405124.0,19662886635270.0,5329475231349.127,27.16119956970215,3.1654,1.4573
2009-09-09,3188.311,3207.388,3143.739,3194.909,14.454658719148805,9119115500.0,131813702373.0,1.3281,2002572587105.0,576512405124.0,19766277100194.0,5365678859538.99,27.304000854492188,3.1821,1.4476
2009-09-10,3179.187,3204.124,3150.172,3162.914,13.740860642579928,6656600700.0,91467422572.0,0.9695,2002572587105.0,576512405124.0,19632533845755.0,5317420281814.808,27.11930084228516,3.1606,1.4588
2009-09-11,3152.815,3253.452,3152.689,3238.133,13.507227737729965,8068966000.0,108989361370.0,1.1752,2002572587105.0,576512405124.0,20102386935276.0,5438909220769.396,27.768299102783203,3.2362,1.4273
2009-09-14,3248.348,3298.905,3240.534,3293.394,13.395080436922573,8739388300.0,117064809248.0,1.2656,2003740256316.0,580457919337.0,20321045959102.0,5560682088826.209,28.07029914855957,3.2714,1.409
2009-09-15,3298.81,3325.743,3264.949,3302.642,13.366470198121238,8709217700.0,116411498836.0,1.2577,2003870684898.0,583233372963.0,20342250058142.0,5587491448340.242,28.09959983825684,3.2742,1.4062
2009-09-16,3290.387,3296.94,3212.445,3258.236,14.011242509772368,8824448100.0,123641482344.0,1.2743,2003870684898.0,583233372963.0,20060925030549.0,5515446286573.298,27.711000442504883,3.2289,1.4245
2009-09-17,3274.582,3329.116,3274.582,3320.096,13.721814166917506,9133340400.0,125325999692.0,1.3189,2003870684898.0,583233372963.0,20454362644201.0,5620945666865.0,28.254499435424805,3.3043,1.5206
2009-09-18,3325.061,3330.432,3170.962,3199.689,13.099220715257852,10048840400.0,131631978332.0,1.4511,2003870684898.0,583233372963.0,19794360138933.0,5418480796262.103,27.34280014038086,3.1977,1.5718
2009-09-21,3163.512,3210.643,3090.607,3208.604,13.69264754373281,7280197400.0,99685177047.0,1.0508,2004070072634.0,583432760699.0,19796354453783.0,5434499514698.949,27.345600128173828,3.2006,1.4518
2009-09-22,3196.009,3237.217,3131.016,3131.026,13.841824543353368,7342510100.0,101633736512.0,1.0597,2004070072634.0,584282555351.0,19358669578509.0,5321689645468.158,26.74099922180176,3.1329,1.5181
2009-09-23,3130.142,3159.173,3041.415,3060.069,13.489554785705444,6601371600.0,89049563859.0,0.9516,2004070072634.0,585050597351.0,19002534637383.0,5236739311883.81,26.249000549316406,3.0752,1.5338
2009-09-24,3041.82,3122.055,2989.236,3080.926,13.336685178937127,6515210200.0,86891307312.0,0.9392,2004070072634.0,585050597351.0,19121191450243.0,5263129525683.82,26.412900924682617,3.0944,1.5254
2009-09-25,3057.106,3090.069,3028.407,3058.528,13.254554542976098,4582049200.0,60733021040.0,0.6605,2004070072634.0,585050597351.0,19030497619949.0,5224567795203.047,26.28759956359864,3.0798,1.533
2009-09-28,3066.368,3088.081,2959.744,2972.643,13.023699438613429,4191835200.0,54593201741.0,0.6041,2004070072634.0,585294305062.0,18519133528315.0,5086760218555.928,25.58130073547364,2.997,1.5553
2009-09-29,2975.531,2998.55,2923.926,2972.286,12.338670881909117,4593235200.0,56674417416.0,0.6603,2004070072634.0,585295292250.0,18512587017464.0,5084351878708.529,25.572200775146484,2.9959,1.5566
2009-09-30,2992.98,3033.738,2988.292,3004.805,12.991401161715135,4218452400.0,54803607410.0,0.6064,2004974231766.0,585295292250.0,18706159161403.0,4785764263885.849,25.839599609375,3.0201,1.5404
2009-10-09,3078.753,3164.031,3071.27,3163.708,13.37441042242238,5687104000.0,76061663011.0,0.8175,2004982162329.0,585303222819.0,19597455800512.0,5033558770517.301,27.07080078125,3.164,1.4608
2009-10-12,3181.581,3193.59,3151.256,3151.632,13.833042294896574,5896196000.0,81562328647.0,0.8474,2004982186011.0,585303222819.0,19473013384288.0,5017895611811.188,26.89889907836914,3.1439,1.4705
2009-10-13,3144.022,3199.921,3140.498,3198.517,13.522405230152389,5071370400.0,68577125621.00001,0.7288,2005082186011.0,585451190197.0,19748332031713.0,5091544401960.845,27.26639938354492,3.1875,1.4501
2009-10-14,3209.065,3276.553,3204.314,3227.399,13.7300331390751,8097812000.0,111183227114.0,1.1637,2005082186011.0,585451190197.0,19931876256281.0,5137324455610.182,27.51289939880371,3.2169,1.4357
2009-10-15,3258.546,3287.628,3227.088,3239.643,14.099921562709032,6056201000.0,85391959068.0,0.8703,2005082186011.0,585857357589.0,20001763146920.0,5162279452155.644,27.603900909423828,3.2278,1.4303
2009-10-16,3250.102,3268.425,3188.434,3241.709,14.179971371365667,5563625500.0,78892050311.0,0.7378,2005082186011.0,652775402082.0,19953820762238.0,5172535377055.499,27.54179954528809,3.2198,1.4322
2009-10-19,3238.848,3330.789,3231.807,3329.158,14.654589106287832,7768314300.0,113841454115.0,1.0274,2005082186011.0,654912023612.0,20377115652632.0,5340654782259.282,28.117300033569336,3.2875,1.4009
2009-10-20,3355.358,3379.63,3343.018,3377.574,14.3703143022457,8942627800.0,128508372174.0,1.1827,2005082186744.0,654828786641.0,20697192850020.0,5417014041718.769,28.562299728393555,3.3387,1.3798
2009-10-21,3375.027,3414.657,3358.55,3369.285,14.06715197030888,8348894000.0,117445160682.0,1.1041,2005124950361.0,657617421034.0,20625468786680.0,5398177896317.15,28.26700019836425,3.3237,1.385
2009-10-22,3364.145,3381.145,3341.415,3347.32,14.43771734329114,6093658300.0,87978516122.0,0.8059,2005124950361.0,657617421034.0,20455907236224.0,5362567679839.649,28.0221004486084,3.2953,1.3958
2009-10-23,3354.984,3436.391,3354.984,3413.252,13.941585126895134,8672542900.0,120908995107.0,1.1469,2005124950361.0,657443624051.0,20872113569333.0,5466965627209.672,28.611400604248047,3.3613,1.3692
2009-10-26,3421.696,3432.895,3385.44,3414.239,14.289504408691885,6844252400.0,97800974844.0,0.9051,2005124950361.0,654434907490.0,20887745276801.0,5466574372642.119,28.34129905700684,3.3442,1.3689
2009-10-27,3384.294,3392.102,3314.323,3314.722,14.179954715532508,7420955100.0,105228807264.0,0.7377,2005124950361.0,903229295302.0,20278973025449.0,5284751564176.288,27.35029983520508,3.2418,1.4099
2009-10-28,3303.773,3337.167,3258.274,3329.327,13.775659562498506,6259484900.0,86228533019.0,0.6222,2005124950361.0,899136931625.0,20339148571270.0,5309034664681.981,27.04520034790039,3.2378,1.4048
2009-10-29,3265.186,3291.18,3239.005,3247.051,13.769586754364065,6130535400.0,84414939041.0,0.6092,2005124950361.0,889368554519.0,19854541026662.0,5198524828686.44,26.479400634765625,3.1255,1.439
2009-10-30,3305.376,3329.54,3276.318,3280.372,13.88796302465567,6064706200.0,84226415461.0,0.6026,2005125020687.0,480453274878.0,20088021250976.0,5252121205910.792,26.36739921569824,3.1077,1.4226
2009-11-02,3205.835,3394.724,3198.309,3392.803,13.50059672821406,8198115800.0,110679455347.0,0.8146,2006297099399.0,482429779399.00006,20634216283867.0,5431562694625.14,26.842100143432617,3.1769,1.3826
2009-11-03,3402.528,3447.481,3397.255,3435.425,13.836247242994716,8379109800.0,115935434869.0,0.8326,2006297099399.0,482429779399.00006,20840421638159.0,5495595606087.33,27.11030006408692,3.2086,1.3678
2009-11-04,3443.517,3476.34,3415.216,3453.888,13.685043299055126,8606527300.0,117780698755.0,0.8552,2006297099399.0,482429779399.00006,20927383976382.0,5524883863331.747,27.2234001159668,3.222,1.3616
2009-11-05,3458.865,3471.83,3432.26,3464.318,12.838428341068862,8064778400.0,103539079575.0,0.8014,2006297099399.0,482429779399.00006,21069149890611.0,5542585937158.801,27.40780067443848,3.2438,1.3515
2009-11-06,3491.075,3506.027,3474.364,3483.021,13.465451497481054,9219031500.0,124138421517.0,0.9161,2006297099399.0,482429779399.00006,21124210365956.0,5590863217184.677,27.47949981689453,3.2523,1.3471
2009-11-09,3487.107,3495.887,3452.614,3495.788,13.954482953073803,7805090400.0,108916000934.0,0.7756,2006297099399.0,482429779399.00006,21179451974225.0,5608700167694.549,27.551300048828125,3.2608,1.3433
2009-11-10,3520.395,3532.186,3501.499,3503.776,13.7689545544704,8430098700.0,116073645890.0,0.8377,2006297099399.0,482429779399.00006,21215313923414.0,5724055521427.303,27.597999572753903,3.2663,1.3414
2009-11-11,3500.586,3514.829,3468.859,3495.674,13.837187544994878,7262632100.0,100494402438.0,0.7216,2006783716473.0,482533940594.0,21169504924319.0,5716767386523.569,27.53840065002441,3.2556,1.3437
2009-11-12,3506.952,3529.061,3487.68,3499.992,13.32740785377315,7996266100.0,106569499622.0,0.7943,2006783796060.0,490198044195.0,21142354652141.0,5734254118243.059,27.50309944152832,3.2514,1.3446
2009-11-13,3489.538,3518.894,3445.36,3518.722,13.414795477688555,9121017100.0,122356578945.0,0.9044,2008871710603.0,493256281893.0,21253054641688.0,5776842166339.582,27.6471004486084,3.2536,1.3375
2009-11-16,3541.053,3625.887,3541.053,3625.798,13.84772004462942,12315732300.0,170544813035.0,1.2212,2008871710603.0,493280302562.0,21865713080158.0,5951667001825.809,28.444000244140625,3.3473,1.2997
2009-11-17,3644.962,3649.422,3619.986,3628.354,13.867622712107297,9739136800.0,135058674683.99998,0.9652,2009353884682.0,493280302562.0,21928990138756.0,5956018084408.298,28.52639961242676,3.356,1.2975
2009-11-18,3633.851,3652.809,3612.794,3630.229,13.34078774983824,8922628300.0,119034890321.0,0.8843,2009353884682.0,493280302562.0,22068282698820.0,5958474647099.597,28.70759963989257,3.3773,1.2849
2009-11-19,3638.073,3653.899,3604.612,3642.437,13.220369785284078,9494009500.0,125514316335.0,0.9409,2009353884682.0,493280302562.0,22127882734516.0,5977029003421.594,28.78510093688965,3.3864,1.2806
2009-11-20,3630.576,3658.214,3597.306,3631.013,13.465355370534214,9475075100.0,127585253384.0,0.939,2009353884682.0,493393723910.0,22003713990118.0,5961117903050.522,28.62360000610352,3.3674,1.2869
2009-11-23,3636.529,3666.27,3628.195,3665.509,14.442929220274538,9399094100.0,135750450821.00002,0.9315,2009353884682.0,493393723910.0,22163373769795.0,6018051848058.988,28.83130073547364,3.3919,1.2769
2009-11-24,3680.746,3698.129,3538.858,3548.08,13.805406219089004,14756682200.0,203721992217.0,1.4624,2009850318521.0,493439923910.0,21472778241626.0,5828799604736.955,27.932899475097656,3.2862,1.318
2009-11-25,3541.512,3630.301,3508.057,3629.629,13.702239656228976,11460232900.0,157030857712.0,1.1355,2009850318521.0,493690691381.0,21850447396559.0,5962444642813.009,28.4242000579834,3.3423,1.2932
2009-11-26,3635.79,3646.607,3472.948,3485.773,14.138725387177852,12788237900.0,180809383854.0,1.267,2013172024521.0,493730789770.0,21111635115452.0,5726897790908.433,27.46310043334961,3.2293,1.3409
2009-11-27,3440.343,3480.931,3367.293,3382.51,14.085496198161309,8929468800.0,125775998834.0,0.8843,2013172024521.0,494445403770.0,20611916187916.0,5569813444151.27,26.8129997253418,3.1529,1.3747
2009-11-30,3415.077,3511.765,3415.077,3511.669,13.90474675497668,8441534100.0,117377393884.0,0.8342,2013172024521.0,496739461629.0,21236652623837.0,5808834010047.341,27.62569999694824,3.2484,1.3317
2009-12-01,3507.559,3566.78,3485.524,3560.831,13.593821289211728,10151863900.0,138002623609.0,1.0003,2013172024521.0,500043895944.00006,21459299109252.0,5944386541716.803,27.9153995513916,3.2825,1.3166
2009-12-02,3578.869,3607.561,3570.287,3597.329,14.168931284984168,9805203300.0,138929251793.0,0.9662,2013172024521.0,500043895944.00006,21674681740852.0,6009449534269.988,28.195499420166016,3.3154,1.3036
2009-12-03,3596.952,3603.122,3551.482,3590.876,14.288138428780575,8997857200.0,128562629236.0,0.8865,2014041954521.0,500850433352.0,21614366552305.004,6009915269045.8125,28.11709976196289,3.3019,1.3064
2009-12-04,3581.627,3646.263,3530.058,3643.491,14.079081643833884,13413090100.0,188843990614.0,1.3215,2014041954521.0,501344682823.0,22109728931764.0,6091197151075.98,28.761499404907227,3.3776,1.2802
2009-12-07,3644.625,3672.798,3633.445,3668.832,14.468719937505226,9122554600.0,131991687622.0,0.8946,2014984443287.0,502920685525.0,22188078632588.0,6152476337135.922,28.863399505615234,3.3856,1.2748
2009-12-08,3670.807,3671.042,3590.941,3624.019,14.31753338390591,8294086400.0,118750858921.0,0.8133,2014984443287.0,502924447740.0,21921487440443.0,6079970720439.992,28.516599655151367,3.3449,1.2894
2009-12-09,3579.282,3603.696,3543.424,3554.478,14.16956166025362,6852150700.0,97091971849.0,0.6719,2014984443287.0,502959891505.0,21543988484294.0,5972629711345.319,28.02549934387207,3.2873,1.3122
2009-12-10,3579.826,3601.289,3544.901,3577.237,14.097659679953376,5756373800.0,81151398823.0,0.5644,2014984443287.0,503020642101.0,21636866722829.0,6010339298201.742,28.14640045166016,3.3015,1.3068
2009-12-11,3589.408,3614.952,3568.506,3575.02,13.617174770790266,5455091200.0,74282930261.0,0.5349,2014984443287.0,503020642101.0,21594521774994.0,6006424304717.688,28.09429931640625,3.295,1.3079
2009-12-14,3572.531,3623.273,3495.639,3612.753,13.539619660416388,8378502100.0,113441731758.0,0.8216,2015508009913.0,503020642101.0,22036330725666.0,6068438959079.676,28.66909980773925,3.3619,1.2825
